y,m,d,T(ºC),P(mm/d),PET(mm/d),qout(mm/d)
2013,6,23,-7.84,2.52,0.01,0.03
2013,6,24,-9.79,0,0.01,0.03
2013,6,25,-9.35,0,0,0.03
2013,6,26,-5.19,1.83999999999999,0,0.03
2013,6,27,-3.78,17.17,0,0.03
2013,6,28,-6.56,22.51,0.01,0.03
2013,6,29,-10.74,1.36999999999999,0.01,0.03
2013,6,30,-9.34,0,0.02,0.03
2013,7,1,-6.49,0,0.04,0.03
2013,7,2,0.43,0,0.05,0.03
2013,7,3,4.46,1,0.07,0.03
2013,7,4,3.53,0,0.09,0.13
2013,7,5,-1.54,0,0.12,0.15
2013,7,6,-3.4,0.459999999999994,0.15,0.13
2013,7,7,-0.62,4.12,0.18,0.11
2013,7,8,-0.92,3.81,0.21,0.11
2013,7,9,2.62,1,0.25,0.1
2013,7,10,-0.12,0,0.29,0.15
2013,7,11,-3.13,0,0.33,0.14
2013,7,12,-6.14,2,0.37,0.13
2013,7,13,-2.46,4,0.42,0.12
2013,7,14,0.85,1.89,0.47,0.11
2013,7,15,-1.25,0,0.53,0.12
2013,7,16,-0.89,0,0.58,0.11
2013,7,17,-0.06,2,0.64,0.11
2013,7,18,-0.48,0,0.7,0.1
2013,7,19,-4,0,0.77,0.09
2013,7,20,-7.52,20,0.84,0.08
2013,7,21,-7.01,8,0.91,0.07
2013,7,22,-6.51,0,0.98,0.07
2013,7,23,-6,6,1.06,0.06
2013,7,24,-5,4.84,1.13,0.05
2013,7,25,-0.93,4.56999999999999,1.21,0.05
2013,7,26,0.45,0.22999999999999,1.3,0.04
2013,7,27,0.29,0,1.38,0.05
2013,7,28,5.71,0,1.47,0.05
2013,7,29,4.35,0,1.56,0.43
2013,7,30,2.23,0,1.66,0.58
2013,7,31,-2.12,0,1.75,0.51
2013,8,1,-5.4,0,1.85,0.42
2013,8,2,-3.48,7.55,1.95,0.34
2013,8,3,-2.51,4.12,2.05,0.27
2013,8,4,-2.41,0,2.16,0.24
2013,8,5,-1.02,0,2.27,0.23
2013,8,6,-2.28,2.97,2.38,0.21
2013,8,7,-4.29,24.96,2.49,0.2
2013,8,8,-8.91,8.23999999999998,2.6,0.19
2013,8,9,-11.04,0,2.72,0.18
2013,8,10,-3.39,0,2.84,0.16
2013,8,11,-0.9,2.52000000000001,2.96,0.15
2013,8,12,-3.73,6.17999999999998,3.08,0.14
2013,8,13,-10.85,3.20000000000002,3.21,0.13
2013,8,14,-5.17,0.919999999999987,3.33,0.12
2013,8,15,-1.64,4.58000000000001,3.46,0.11
2013,8,16,-2.22,1.59999999999999,3.59,0.1
2013,8,17,-1.2,0,3.73,0.1
2013,8,18,1.09,0,3.86,0.09
2013,8,19,4.35,0,4,0.1
2013,8,20,1.41,0,4.14,0.31
2013,8,21,1.68,0,4.28,0.4
2013,8,22,2.04,0,4.42,0.44
2013,8,23,0.2,0,4.56,0.4
2013,8,24,-1.65,2.30000000000001,4.71,0.33
2013,8,25,-3.49,0,4.85,0.28
2013,8,26,-1.23,0,5,0.26
2013,8,27,2.85,2.28999999999999,5.15,0.25
2013,8,28,4.02,0,5.3,0.57
2013,8,29,4.66,0,5.45,0.85
2013,8,30,3.23,0,5.61,1.01
2013,8,31,1.79,0,5.76,1.05
2013,9,1,0.36,0,5.92,0.97
2013,9,2,2.34,0.689999999999998,6.07,1.01
2013,9,3,2.7,0,6.23,1.1
2013,9,4,2.17,0,6.39,1.16
2013,9,5,1.65,0,6.55,1.17
2013,9,6,1.12,0,6.71,1.13
2013,9,7,2.05,13.28,6.88,1.49
2013,9,8,3.9,0,7.04,1.74
2013,9,9,6.64,0,7.21,2.12
2013,9,10,9.37,0,7.37,2.8
2013,9,11,6.33,0,7.54,3.29
2013,9,12,3.09,0,7.7,3.4
2013,9,13,0.07,0,7.87,3.13
2013,9,14,-2.8,0,8.04,2.8
2013,9,15,-6.13,0,8.21,2.5
2013,9,16,-9.14,0,8.38,2.23
2013,9,17,-6.88,0,8.55,1.99
2013,9,18,-1.08,0,8.72,1.78
2013,9,19,0.39,0,8.89,1.61
2013,9,20,-2.67,0,9.06,1.44
2013,9,21,-5.23,0,9.23,1.28
2013,9,22,-4.82,0,9.4,1.14
2013,9,23,-2.86,0,9.57,1.01
2013,9,24,0.82,0,9.74,0.94
2013,9,25,1.29,0,9.91,0.9
2013,9,26,1.44,0,10.09,0.88
2013,9,27,-0.57,0,10.26,0.79
2013,9,28,-1.41,0,10.43,0.72
2013,9,29,-0.48,0,10.6,0.68
2013,9,30,-0.81,0,10.77,0.64
2013,10,1,0.22,0,10.94,0.6
2013,10,2,-0.93,0,11.11,0.58
2013,10,3,-1.92,0,11.28,0.55
2013,10,4,2.56,0,11.45,0.52
2013,10,5,5.09,0,11.62,0.52
2013,10,6,4.64,0,11.79,0.77
2013,10,7,5.86,1.22,11.96,1.01
2013,10,8,4.79,0,12.13,1.2
2013,10,9,3.89,0,12.3,1.33
2013,10,10,4.53,0,12.46,1.49
2013,10,11,5.34,0.53,12.63,1.47
2013,10,12,5.56,0.46,12.79,1.33
2013,10,13,5.12,0.23,12.96,1.19
2013,10,14,5.85,0,13.12,1.06
2013,10,15,7.69,0,13.29,0.94
2013,10,16,6.6,0,13.45,0.83
2013,10,17,5.63,0,13.61,0.73
2013,10,18,4.66,0,13.77,0.66
2013,10,19,3.69,0,13.93,0.62
2013,10,20,2.72,0,14.08,0.59
2013,10,21,2.28,0,14.24,0.56
2013,10,22,2.93,0.3,14.39,0.53
2013,10,23,3.27,0,14.55,0.5
2013,10,24,4.54,0,14.7,0.47
2013,10,25,5.72,0,14.85,0.45
2013,10,26,5.54,0,15,0.42
2013,10,27,9.2,0,15.15,0.4
2013,10,28,9.47,0,15.29,0.38
2013,10,29,8.44,0,15.44,0.35
2013,10,30,9.86,0,15.58,0.33
2013,10,31,5.9,0,15.72,0.32
2013,11,1,3.11,0,15.86,0.3
2013,11,2,4.85,0,16,0.28
2013,11,3,8.63,0,16.14,0.26
2013,11,4,9.62,0,16.27,0.25
2013,11,5,10.25,0,16.41,0.23
2013,11,6,8.16,0,16.54,0.22
2013,11,7,6.55,0,16.67,0.2
2013,11,8,5.6,0,16.79,0.19
2013,11,9,4.9,0,16.92,0.18
2013,11,10,0.92,0,17.04,0.17
2013,11,11,5.35,0,17.16,0.16
2013,11,12,8.75,0,17.28,0.15
2013,11,13,10.33,0,17.4,0.14
2013,11,14,8.9,0,17.51,0.13
2013,11,15,9.06,0,17.62,0.12
2013,11,16,9.95,0,17.73,0.11
2013,11,17,10.35,0,17.84,0.1
2013,11,18,9.12,0,17.95,0.1
2013,11,19,6.07,0,18.05,0.09
2013,11,20,7.85,0,18.15,0.08
2013,11,21,10.79,0,18.25,0.07
2013,11,22,11.57,0,18.34,0.07
2013,11,23,11.14,0,18.44,0.06
2013,11,24,10.19,0,18.53,0.06
2013,11,25,7.91,0,18.62,0.05
2013,11,26,4.73,0,18.7,0.05
2013,11,27,5.12,0,18.79,0.05
2013,11,28,7.74,0,18.87,0.05
2013,11,29,7.7,0,18.94,0.05
2013,11,30,8.32,0,19.02,0.05
2013,12,1,9.04,0,19.09,0.05
2013,12,2,10.01,0,19.16,0.05
2013,12,3,12.12,0,19.23,0.05
2013,12,4,13.85,0,19.3,0.05
2013,12,5,9.85,0,19.36,0.05
2013,12,6,12.34,0,19.42,0.05
2013,12,7,12,0,19.47,0.05
2013,12,8,9.78,0,19.53,0.05
2013,12,9,10.45,0,19.58,0.05
2013,12,10,11.47,0,19.63,0.05
2013,12,11,12.2,0,19.67,0.05
2013,12,12,11.75,0,19.71,0.05
2013,12,13,12.1,0,19.75,0.05
2013,12,14,12.11,0,19.79,0.05
2013,12,15,12.15,0,19.82,0.05
2013,12,16,13.61,0,19.85,0.05
2013,12,17,13.28,0,19.88,0.05
2013,12,18,12.93,0,19.91,0.05
2013,12,19,13.05,0,19.93,0.05
2013,12,20,13.17,0,19.95,0.05
2013,12,21,14.5,0,19.96,0.05
2013,12,22,15.79,0,19.98,0.05
2013,12,23,16.16,0,19.99,0.05
2013,12,24,16.52,0,19.99,0.05
2013,12,25,15.5,0,20,0.05
2013,12,26,15.13,0,20,0.05
2013,12,27,15.08,0,20,0.05
2013,12,28,15.02,0,19.99,0.05
2013,12,29,14.16,0,19.99,0.05
2013,12,30,13.97,0,19.98,0.05
2013,12,31,13.77,0,19.96,0.05
2014,1,1,13.58,0,19.95,0.05
2014,1,2,12.11,0,19.93,0.05
2014,1,3,12.89,0,19.91,0.05
2014,1,4,15.32,0,19.88,0.05
2014,1,5,16.47,0,19.85,0.05
2014,1,6,15.13,0,19.82,0.05
2014,1,7,13.88,0,19.79,0.05
2014,1,8,14.69,0,19.75,0.05
2014,1,9,13.71,0,19.71,0.05
2014,1,10,11.58,0,19.67,0.05
2014,1,11,12.89,0,19.63,0.05
2014,1,12,14.65,0,19.58,0.05
2014,1,13,15.98,0,19.53,0.05
2014,1,14,14.18,0,19.47,0.05
2014,1,15,14.71,0,19.42,0.05
2014,1,16,14,0,19.36,0.04
2014,1,17,10.81,0,19.3,0.04
2014,1,18,9.59,0,19.23,0.04
2014,1,19,13.44,0,19.16,0.04
2014,1,20,13.22,0,19.09,0.04
2014,1,21,13,0,19.02,0.04
2014,1,22,13.78,0,18.94,0.04
2014,1,23,13.99,0,18.87,0.04
2014,1,24,12.29,0,18.79,0.04
2014,1,25,9.28,0,18.7,0.04
2014,1,26,9.65,0,18.62,0.04
2014,1,27,10.93,0,18.53,0.04
2014,1,28,10.4,0,18.44,0.04
2014,1,29,12.68,0,18.34,0.04
2014,1,30,14.36,0,18.25,0.04
2014,1,31,13.54,0,18.15,0.04
2014,2,1,12.2,0,18.05,0.04
2014,2,2,11.26,0,17.95,0.04
2014,2,3,11.97,0,17.84,0.04
2014,2,4,12.01,0,17.73,0.04
2014,2,5,13.2,0,17.62,0.04
2014,2,6,11.95,0,17.51,0.04
2014,2,7,13.28,0,17.4,0.04
2014,2,8,13.01,0,17.28,0.04
2014,2,9,12.04,0,17.16,0.04
2014,2,10,12.65,0,17.04,0.04
2014,2,11,12.68,0,16.92,0.04
2014,2,12,12.17,0,16.79,0.04
2014,2,13,11.33,0,16.67,0.04
2014,2,14,8.38,0,16.54,0.04
2014,2,15,4.66,0,16.41,0.04
2014,2,16,6.77,0,16.27,0.04
2014,2,17,9.02,0,16.14,0.04
2014,2,18,9.68,0,16,0.04
2014,2,19,9.93,0,15.86,0.04
2014,2,20,10.17,0,15.72,0.04
2014,2,21,9.8,0,15.58,0.04
2014,2,22,10.83,0,15.44,0.04
2014,2,23,11.17,0,15.29,0.04
2014,2,24,7,0,15.15,0.04
2014,2,25,3.5,0,15,0.04
2014,2,26,7.71,0,14.85,0.04
2014,2,27,9.3,0,14.7,0.04
2014,2,28,10.89,0,14.55,0.04
2014,3,1,6.12,0,14.39,0.04
2014,3,2,5.32,0,14.24,0.04
2014,3,3,7.42,0,14.08,0.04
2014,3,4,8.81,0,13.93,0.04
2014,3,5,9.52,0,13.77,0.04
2014,3,6,10.64,0,13.61,0.04
2014,3,7,11.29,0,13.45,0.04
2014,3,8,11.37,0,13.29,0.04
2014,3,9,8.95,0,13.12,0.04
2014,3,10,7.9,0,12.96,0.04
2014,3,11,9.09,0,12.79,0.04
2014,3,12,9.52,0,12.63,0.04
2014,3,13,9.4,0,12.46,0.04
2014,3,14,7.94,0,12.3,0.04
2014,3,15,7.55,0,12.13,0.04
2014,3,16,9.84,0,11.96,0.04
2014,3,17,10.58,0,11.79,0.04
2014,3,18,5.91,0,11.62,0.04
2014,3,19,8.21,0,11.45,0.04
2014,3,20,9.43,0,11.28,0.04
2014,3,21,10.02,0,11.11,0.04
2014,3,22,9.99,0,10.94,0.04
2014,3,23,11.51,0,10.77,0.04
2014,3,24,9.34,0,10.6,0.04
2014,3,25,7.52,0,10.43,0.04
2014,3,26,8.77,0,10.26,0.04
2014,3,27,7.9,0,10.09,0.04
2014,3,28,8.59,0,9.91,0.04
2014,3,29,7.97,0,9.74,0.04
2014,3,30,2.55,0,9.57,0.04
2014,3,31,4.45,0,9.4,0.04
2014,4,1,6.79,0,9.23,0.04
2014,4,2,7.33,0,9.06,0.04
2014,4,3,8.24,0,8.89,0.04
2014,4,4,9.22,0,8.72,0.04
2014,4,5,8.98,0,8.55,0.04
2014,4,6,8.74,0,8.38,0.04
2014,4,7,3.55,0,8.21,0.04
2014,4,8,5.14,0,8.04,0.04
2014,4,9,7.08,0,7.87,0.04
2014,4,10,3.64,0,7.7,0.04
2014,4,11,3.1,0,7.54,0.04
2014,4,12,4.81,0,7.37,0.04
2014,4,13,6.93,0,7.21,0.04
2014,4,14,7.77,0,7.04,0.04
2014,4,15,10.04,0,6.88,0.04
2014,4,16,8.08,0,6.71,0.04
2014,4,17,6.43,0,6.55,0.04
2014,4,18,4.89,0,6.39,0.04
2014,4,19,5.71,0,6.23,0.04
2014,4,20,7.27,0,6.07,0.04
2014,4,21,6.25,0,5.92,0.04
2014,4,22,7.37,0,5.76,0.04
2014,4,23,8.71,0,5.61,0.04
2014,4,24,8.49,0,5.45,0.04
2014,4,25,8.08,0,5.3,0.04
2014,4,26,8.11,0,5.15,0.04
2014,4,27,8.22,0,5,0.04
2014,4,28,4.69,0,4.85,0.04
2014,4,29,2.81,0,4.71,0.04
2014,4,30,0.92,0,4.56,0.04
2014,5,1,-0.97,0,4.42,0.04
2014,5,2,-2.85,43.96,4.28,0.04
2014,5,3,-0.83,2.06,4.14,0.04
2014,5,4,-0.85,0,4,0.04
2014,5,5,1.4,0,3.86,0.04
2014,5,6,2.73,0,3.73,0.04
2014,5,7,2.51,0,3.59,0.04
2014,5,8,3.02,0.91,3.46,0.04
2014,5,9,3.24,0,3.33,0.06
2014,5,10,3.57,0,3.21,0.09
2014,5,11,1.39,0,3.08,0.17
2014,5,12,0.83,0,2.96,0.16
2014,5,13,2.1,0,2.84,0.15
2014,5,14,3,0,2.72,0.18
2014,5,15,2.98,0.76,2.6,0.2
2014,5,16,2.95,0.619999999999999,2.49,0.2
2014,5,17,1.95,0,2.38,0.19
2014,5,18,3.8,2.52,2.27,0.18
2014,5,19,4.64,0.92,2.16,0.19
2014,5,20,2.32,0,2.05,0.19
2014,5,21,-4.93,0,1.95,0.18
2014,5,22,-7.49,3.89,1.85,0.16
2014,5,23,-7.32,0,1.75,0.15
2014,5,24,-3.05,0,1.66,0.14
2014,5,25,-0.45,0,1.56,0.13
2014,5,26,-0.18,4.35,1.47,0.12
2014,5,27,0.02,0,1.38,0.11
2014,5,28,3.83,1.38,1.3,0.11
2014,5,29,0.19,0,1.21,0.21
2014,5,30,-4.13,0,1.13,0.19
2014,5,31,-4.11,0,1.06,0.17
2014,6,1,-1.98,0,0.98,0.16
2014,6,2,0.43,1.14,0.91,0.15
2014,6,3,1.69,1.15,0.84,0.14
2014,6,4,-5.2,5.49,0.77,0.15
2014,6,5,-8.82,1.83,0.7,0.14
2014,6,6,-6.28,0,0.64,0.13
2014,6,7,-8.53,1.15,0.58,0.12
2014,6,8,-7.48,8.24,0.53,0.11
2014,6,9,-6.52,9.56,0.47,0.1
2014,6,10,-1.82,0.460000000000001,0.42,0.1
2014,6,11,-2.13,6.18,0.37,0.09
2014,6,12,-7.72,6.64,0.33,0.08
2014,6,13,-7.88,0,0.29,0.07
2014,6,14,-1.65,2.29000000000001,0.25,0.07
2014,6,15,1.76,1.84,0.21,0.06
2014,6,16,-1.44,0,0.18,0.12
2014,6,17,-1.93,0,0.15,0.12
2014,6,18,-2.22,0,0.12,0.1
2014,6,19,-2.06,0,0.09,0.09
2014,6,20,-0.92,0,0.07,0.09
2014,6,21,0.34,0,0.05,0.08
2014,6,22,2.46,0.230000000000004,0.04,0.08
2014,6,23,0.82,2.97,0.02,0.2
2014,6,24,-1.05,0,0.01,0.18
2014,6,25,-4.28,0,0.01,0.15
2014,6,26,-4.58,0,0,0.14
2014,6,27,-8.08,0,0,0.13
2014,6,28,-4.98,0,0,0.12
2014,6,29,-2.8,0.459999999999997,0.01,0.11
2014,6,30,-1,1.14,0.01,0.1
2014,7,1,-1.5,1.15,0.02,0.1
2014,7,2,-4.47,0.909999999999997,0.04,0.09
2014,7,3,-4.13,0,0.05,0.08
2014,7,4,-4.1,0,0.07,0.07
2014,7,5,-5.15,2.97,0.09,0.07
2014,7,6,-4.52,0,0.12,0.06
2014,7,7,-2.75,0,0.15,0.06
2014,7,8,-1.86,0.919999999999998,0.18,0.05
2014,7,9,-0.2,0.690000000000001,0.21,0.05
2014,7,10,0.07,1.83,0.25,0.04
2014,7,11,0.52,0,0.29,0.04
2014,7,12,-0.35,1.15,0.33,0.04
2014,7,13,4.05,0.91,0.37,0.05
2014,7,14,3.72,2.98,0.42,0.53
2014,7,15,-0.14,0,0.47,0.58
2014,7,16,-0.14,10.31,0.53,0.48
2014,7,17,-1.32,0,0.58,0.39
2014,7,18,-0.25,0,0.64,0.32
2014,7,19,1.23,0,0.7,0.26
2014,7,20,2.9,0,0.77,0.48
2014,7,21,3.13,3.89,0.84,0.81
2014,7,22,-2.96,0,0.91,0.79
2014,7,23,-7.26,0,0.98,0.68
2014,7,24,-5.71,0,1.06,0.59
2014,7,25,-0.69,8.93,1.13,0.5
2014,7,26,-0.6,0.920000000000002,1.21,0.43
2014,7,27,0.31,2.06,1.3,0.4
2014,7,28,3.24,0,1.38,0.39
2014,7,29,0.34,0,1.47,0.61
2014,7,30,1.02,0,1.56,0.68
2014,7,31,-1.34,21.29,1.66,0.6
2014,8,1,0.61,17.63,1.75,0.57
2014,8,2,2.59,10.76,1.85,0.5
2014,8,3,0.28,0.68,1.95,1
2014,8,4,-3.31,0,2.05,1.04
2014,8,5,3.77,0,2.16,1.24
2014,8,6,-2.13,0,2.27,1.18
2014,8,7,-5.89,0,2.38,1.05
2014,8,8,-0.86,0,2.49,0.92
2014,8,9,1.65,0,2.6,0.95
2014,8,10,2.89,0,2.72,1.13
2014,8,11,0.93,0,2.84,1.15
2014,8,12,-1.77,0,2.96,1.04
2014,8,13,-2.98,0,3.08,0.92
2014,8,14,1.16,0,3.21,0.91
2014,8,15,2.32,0,3.33,1.03
2014,8,16,3.7,0,3.46,1.28
2014,8,17,4.53,0,3.59,1.63
2014,8,18,5.8,0,3.73,2.1
2014,8,19,5.94,0.69,3.86,2.1
2014,8,20,6.03,1.14,4,1.94
2014,8,21,6.5,0,4.14,1.75
2014,8,22,6.18,0.92,4.28,1.59
2014,8,23,-0.19,0,4.42,1.43
2014,8,24,-6.09,0,4.56,1.28
2014,8,25,-3.28,0,4.71,1.14
2014,8,26,1.2,0.45,4.85,1.03
2014,8,27,1.57,0,5,0.92
2014,8,28,0.55,0.46,5.15,0.82
2014,8,29,4.93,2.75,5.3,0.75
2014,8,30,3.55,0,5.45,0.76
2014,8,31,2.16,0,5.61,0.73
2014,9,1,0.78,0,5.76,0.68
2014,9,2,-1.67,0.23,5.92,0.65
2014,9,3,-1.05,13.47,6.07,0.61
2014,9,4,-0.43,4,6.23,0.58
2014,9,5,0.2,3,6.39,0.55
2014,9,6,0.82,3,6.55,0.52
2014,9,7,1.44,2,6.71,0.52
2014,9,8,2.25,2,6.88,0.74
2014,9,9,-0.27,0,7.04,0.72
2014,9,10,-2.79,0,7.21,0.63
2014,9,11,-1.28,0,7.37,0.57
2014,9,12,1.96,0,7.54,0.53
2014,9,13,-1.41,2.51,7.7,0.56
2014,9,14,1.36,0,7.87,0.54
2014,9,15,3.16,0,8.04,0.53
2014,9,16,4.25,0,8.21,0.69
2014,9,17,3.12,1.61,8.38,0.69
2014,9,18,3.05,4.12,8.55,0.69
2014,9,19,1.04,0,8.72,0.63
2014,9,20,4.15,1.37,8.89,0.58
2014,9,21,5.86,3.44,9.06,0.56
2014,9,22,2.79,0,9.23,0.56
2014,9,23,-3.77,0,9.4,0.54
2014,9,24,-2.42,0.22,9.57,0.51
2014,9,25,-2.96,5.96,9.74,0.48
2014,9,26,-0.59,1.37,9.91,0.45
2014,9,27,-1.17,0,10.09,0.43
2014,9,28,4.26,0,10.26,0.4
2014,9,29,3.05,0,10.43,0.44
2014,9,30,2.84,0.21,10.6,0.42
2014,10,1,5.33,5.06,10.77,0.4
2014,10,2,7.61,3.89,10.94,0.4
2014,10,3,7.5,0.25,11.11,0.41
2014,10,4,3.81,0,11.28,0.4
2014,10,5,4.4,0.440000000000001,11.45,0.37
2014,10,6,8.43,0,11.62,0.36
2014,10,7,8.36,0,11.79,0.34
2014,10,8,7.71,0,11.96,0.32
2014,10,9,7.2,0,12.13,0.3
2014,10,10,6.69,0,12.3,0.28
2014,10,11,5.49,0,12.46,0.27
2014,10,12,7.18,0,12.63,0.25
2014,10,13,8.87,0,12.79,0.24
2014,10,14,9.08,0,12.96,0.22
2014,10,15,10.06,0,13.12,0.21
2014,10,16,9.29,0,13.29,0.2
2014,10,17,7.51,0,13.45,0.18
2014,10,18,4.67,0,13.61,0.17
2014,10,19,6.23,0,13.77,0.16
2014,10,20,9.27,0,13.93,0.15
2014,10,21,11.99,0,14.08,0.14
2014,10,22,12.15,0,14.24,0.13
2014,10,23,12.5,0,14.39,0.12
2014,10,24,12.55,0,14.55,0.11
2014,10,25,13.09,0,14.7,0.11
2014,10,26,12.79,0,14.85,0.1
2014,10,27,12.07,0,15,0.09
2014,10,28,12.09,0,15.15,0.09
2014,10,29,6.96,0,15.29,0.08
2014,10,30,4.55,0,15.44,0.07
2014,10,31,5.14,0,15.58,0.07
2014,11,1,5.74,0,15.72,0.06
2014,11,2,4.67,0,15.86,0.06
2014,11,3,4.43,0,16,0.05
2014,11,4,5.3,0,16.14,0.05
2014,11,5,5.57,0,16.27,0.05
2014,11,6,6.08,0,16.41,0.05
2014,11,7,7.5,0,16.54,0.05
2014,11,8,9.62,0,16.67,0.05
2014,11,9,9.86,0,16.79,0.05
2014,11,10,8.62,0,16.92,0.05
2014,11,11,8.42,0,17.04,0.05
2014,11,12,5.84,0,17.16,0.05
2014,11,13,8.03,0,17.28,0.05
2014,11,14,11.43,0,17.4,0.05
2014,11,15,11.97,0,17.51,0.05
2014,11,16,8.84,0,17.62,0.05
2014,11,17,9.28,0,17.73,0.05
2014,11,18,8.72,0,17.84,0.05
2014,11,19,8.16,0,17.95,0.05
2014,11,20,5.85,0,18.05,0.05
2014,11,21,5.31,0,18.15,0.05
2014,11,22,8.06,0,18.25,0.05
2014,11,23,6.68,0,18.34,0.05
2014,11,24,5.31,0,18.44,0.05
2014,11,25,7.05,0,18.53,0.05
2014,11,26,7.47,0,18.62,0.05
2014,11,27,9.14,0,18.7,0.05
2014,11,28,10.38,0,18.79,0.05
2014,11,29,6.28,0,18.87,0.05
2014,11,30,3.25,0,18.94,0.05
2014,12,1,3.58,0,19.02,0.05
2014,12,2,8.45,0,19.09,0.05
2014,12,3,12.66,0,19.16,0.05
2014,12,4,14.9,0,19.23,0.05
2014,12,5,14.81,0,19.3,0.05
2014,12,6,13.58,0,19.36,0.05
2014,12,7,13.09,0,19.42,0.05
2014,12,8,13.69,0,19.47,0.05
2014,12,9,12.05,0,19.53,0.05
2014,12,10,10.41,0,19.58,0.05
2014,12,11,10.3,0,19.63,0.05
2014,12,12,10.39,0,19.67,0.05
2014,12,13,10.49,0,19.71,0.05
2014,12,14,10.1,0,19.75,0.05
2014,12,15,9.92,0,19.79,0.05
2014,12,16,9.23,0,19.82,0.05
2014,12,17,8.54,0,19.85,0.05
2014,12,18,10.27,0,19.88,0.05
2014,12,19,10.35,0,19.91,0.05
2014,12,20,6.18,0,19.93,0.05
2014,12,21,0.09,0,19.95,0.05
2014,12,22,3.46,0,19.96,0.05
2014,12,23,7.08,0,19.98,0.05
2014,12,24,10.69,0,19.99,0.05
2014,12,25,11.4,0,19.99,0.05
2014,12,26,11.72,0,20,0.05
2014,12,27,12.04,0,20,0.05
2014,12,28,13.18,0,20,0.05
2014,12,29,13.53,0,19.99,0.05
2014,12,30,12.99,0,19.99,0.05
2014,12,31,10.96,0,19.98,0.05
2015,1,1,10.93,0,19.96,0.05
2015,1,2,10.4,0,19.95,0.05
2015,1,3,12.87,0,19.93,0.05
2015,1,4,13.84,0,19.91,0.05
2015,1,5,14.81,0,19.88,0.05
2015,1,6,14.89,0,19.85,0.05
2015,1,7,12.76,0,19.82,0.05
2015,1,8,11.68,0,19.79,0.05
2015,1,9,13.22,0,19.75,0.05
2015,1,10,13.91,0,19.71,0.05
2015,1,11,13.55,0,19.67,0.05
2015,1,12,13.42,0,19.63,0.05
2015,1,13,12.94,0,19.58,0.05
2015,1,14,13.67,0,19.53,0.05
2015,1,15,13.91,0,19.47,0.05
2015,1,16,13.64,0,19.42,0.05
2015,1,17,14.07,0,19.36,0.05
2015,1,18,14.06,0,19.3,0.05
2015,1,19,14.06,0,19.23,0.05
2015,1,20,12.71,0,19.16,0.05
2015,1,21,14.04,0,19.09,0.05
2015,1,22,14.5,0,19.02,0.05
2015,1,23,15.42,0,18.94,0.05
2015,1,24,16.69,0,18.87,0.05
2015,1,25,17.03,0,18.79,0.05
2015,1,26,16.54,0,18.7,0.05
2015,1,27,14.33,0,18.62,0.05
2015,1,28,13.81,0,18.53,0.05
2015,1,29,13.82,0,18.44,0.05
2015,1,30,14.48,0,18.34,0.05
2015,1,31,14.92,0,18.25,0.05
2015,2,1,14.9,0,18.15,0.05
2015,2,2,15.37,0,18.05,0.05
2015,2,3,14.27,0,17.95,0.05
2015,2,4,14.12,0,17.84,0.05
2015,2,5,15.07,0,17.73,0.05
2015,2,6,15.57,0,17.62,0.05
2015,2,7,14.15,0,17.51,0.05
2015,2,8,12.73,0,17.4,0.05
2015,2,9,10.25,0,17.28,0.05
2015,2,10,9.99,0,17.16,0.04
2015,2,11,11.41,0,17.04,0.04
2015,2,12,12.57,0,16.92,0.04
2015,2,13,13.73,0,16.79,0.04
2015,2,14,13.59,0,16.67,0.04
2015,2,15,13.45,0,16.54,0.04
2015,2,16,13.31,0,16.41,0.04
2015,2,17,12.68,0,16.27,0.04
2015,2,18,10.14,0,16.14,0.04
2015,2,19,7.51,0,16,0.04
2015,2,20,1.76,0,15.86,0.04
2015,2,21,6.03,0,15.72,0.04
2015,2,22,8.17,0,15.58,0.04
2015,2,23,10.31,0,15.44,0.04
2015,2,24,12.45,0,15.29,0.04
2015,2,25,10.51,0,15.15,0.04
2015,2,26,10.3,0,15,0.04
2015,2,27,9.66,0,14.85,0.04
2015,2,28,6.58,0,14.7,0.04
2015,3,1,8.89,0,14.55,0.04
2015,3,2,9.6,0,14.39,0.04
2015,3,3,10.01,0,14.24,0.04
2015,3,4,10.75,0,14.08,0.04
2015,3,5,12.65,0,13.93,0.04
2015,3,6,14.52,0,13.77,0.04
2015,3,7,15.12,0,13.61,0.04
2015,3,8,15.71,0,13.45,0.04
2015,3,9,15.49,0,13.29,0.04
2015,3,10,15.21,0,13.12,0.04
2015,3,11,15.64,0,12.96,0.04
2015,3,12,16.07,0,12.79,0.04
2015,3,13,13.09,0,12.63,0.04
2015,3,14,11.46,0,12.46,0.04
2015,3,15,12.67,0,12.3,0.04
2015,3,16,13.57,0,12.13,0.04
2015,3,17,13.71,0,11.96,0.04
2015,3,18,13.86,0,11.79,0.04
2015,3,19,13.5,0,11.62,0.04
2015,3,20,13.02,0,11.45,0.04
2015,3,21,11.89,0,11.28,0.04
2015,3,22,10.11,0,11.11,0.04
2015,3,23,7.85,0,10.94,0.04
2015,3,24,5.59,0,10.77,0.04
2015,3,25,4.06,0,10.6,0.04
2015,3,26,3.75,0,10.43,0.04
2015,3,27,5.85,0,10.26,0.04
2015,3,28,8.25,0,10.09,0.04
2015,3,29,8.04,0,9.91,0.04
2015,3,30,7.84,0,9.74,0.04
2015,3,31,6.73,0,9.57,0.04
